product,product_category
WHITE FOX TEXAS BLUEBERRY NV,4
WILLIAM HILL CENTRAL COAST PINOT NOIR,0
YUKI NIGORI LYCHEE SAKE NV,4
ALEXANDER VALLEY SCHOOLHOUSE CAB TOP OF THE CROP,0
ARTESA CHARDONNAY ESTATE RESERVE CARNEROS VT,1
BAREFOOT REFRESH ROSE SPRITZER PK,3
ST CLAIR CABERNET SAUVIGNON,0
CAPROCK MOSCATO ROYALE NV,1
DH LESCOMBES RENAISSANCE RED BLEND,0
DOM CABASSE BLANC PRIMEVERES CDR VILLAGES ,1
FRANCOIS MONTAND ROSE SPARKLING NV,3
HIGHWAY CHARDONNAY ,1
HIGHWAYMAN CABERNET SAUVIGNON ,0
INDOMITA SAUVIGNON BLANC GRAND RESERVE ,1
LA MARCA PROSECCO NV,3
LOCKWOOD PINOT NOIR,0
LOUIS LATOUR MARSANNAY ,0
MADDALENA PINOT GRIGIO ,1
MI SUENO CABERNET SAUVIGNON VT,0
PRINCE OF HEARTS NAPA VALLEY RED ,0
ODDERO MOSCATO DASTI ,3
ROSEMOUNT TRAMINER RIESLING,1
SAN FELICE BRUNELLO MONTALCINO CAMPO GIOVANNI ,0
VILLA JOLANDA PROSECCO NV,3
MICHEL SCHLUMBERGER CHARDONNAY RESERVE ,1
BECKER ROSE JOLIE,2
BOLD VINE CABERNET SAUVIGNON CALIFORNIA,0
BOLD VINE CA PINOT NOIR,0
CHIARE ROSE,3
OUTLANDER CABERNET SAUVIGNON,0
TENSHEN ROSE,2
CH KIRWAN,0
BELMONTI BELLINI MIXED FLAVORS CASE,3
FLIRTY BIRD CABERNET SAUVIGNON,0
FLIRTY BIRD ROSE,2
PONZI PINOT NOIR MADRONA PK,0
BOTA BOX DRY ROSE,2
RIONDO TWI PROSECCO SPUMANTE,3
CALENDAL RED CDR,0
OLIVIER RIVIERE GABAXA RIOJO,0
OLIVIER RIVIERE RAYOS UVA COS,0
RAYS DESSERT WINE LEMON,4
RAYS DESSERT WINE LIME,4
LUCIEN MOINE RICHEBOURG GR CRU,0
CAMARRONE RED APPASSIMENTO,0
CHALK HILL ROSE,2
GUENOC ROSE,2
PICCINI RED SASSO AL POGGIO,0
OPAQUE RED DARKNESS,0
SAN SIMEON CABERNET SAUVIGNON,0
SEA PHANTOM PINOT NOIR PK,0
ROUTESTOCK PINOT NOIR SONOMA CST,0
ODD LOT PETITE SIRAH VERDOT,0
YOSEMITE ROAD PINK MOSCATO,2
PONZI PINOT NOIR RSV PK NTL,0
PINE RIDGE CHENIN VIOGNIER NTL,1
AUGMENT CABERNET SAUVIGNON,0
VINE HUGGERS CHARD LARSON KEG,1
VINE HUGGERS MALBEC VERDOT KEG,0
VINE HUGGERS SYRAH ROGER CK KG,0
MADDALENA RIESLING ESTATE RESERVE,1
LONGFORD EST CAB MONTEREY,0
LONGFORD EST PINOT NOIR MONTEREY,0
LONGFORD EST PINOT NOIR ROSE MONT,2
MAXIMIN GRUN RIESLING SEKT,1
MEIOMI CHARDONNAY,1
NOBLE VINES ROSE,2
LUCCIO MOSCATO PINK,2
BUTTER BOMB CHARD,1
WALLA WALLA BING BANG RED,0
KORBEL X DRY,3
SONOMA CUTRER PINOT NOIR ROSE RR,2
WITHER HILLS ROSE,2
JEAN LUC COLOMBO BLEUE ROSE,2
DEWATSURU NIGORI JUNMAI,4
DEWATSURU SAKURA EMAKI,4
GRGICH CHARD TH ANNIV,1
TARAPACA CARMENERE GRAND RESERVE,0
TARAPACA RED BLEND GRAND RESERVE,0
CASISANO SANG BRUN DI MONTCNO,0
CASISANO SANG ROSSO DI MONTCNO,0
HAZLITTS CABERNET FRANC,0
HAZLITTS DRY RIESLING,1
DONA PAULA ROSE OF MALBEC,0
TERRASSES RSV PRV YEAR RIVESAL,4
CHALK HILL RED SONOMA,0
CAMBRIA ROSE PINOT NOIR,0
JADOT ROSE,2
LUC ALBRECHT RIESLING RESERVE,1
EL TERRANO ALBARINO,1
SARTORI LAPPASSIONE,0
PINE RIDGE CHENIN VIOGNIER KEG,1
STELLA ROSA PLATINUM,4
CASTLE ROCK RED CUVEE CV,0
CAPRICCIO BUBBLY SANGRIA,4
WITTMAN WESTHOFNER RIESLING TROCKN,1
LUC ALBRECHT PINOT BLANC,1
JOEL GOTT GRENACHE ROSE,2
A RUPERT PROTEA ROSE,2
SEVEN DAUGHTERS ROSE,2
WONDERSTRUCK SPARKLING ROSE,3
WITTMAN MORSTEIN RIESLING GG,1
AMICI CAB CALIF KEG,0
AMICI CHARD CALIF KEG,1
AMICI PINOT NOIR CALIF KEG,0
MAISONRY SAUV BLANC KEG,1
NOBILISSIMA CHIANTI DOCG,0
NOBILISSIMA PROSECCO DOC,3
FORTRESS CABERNET SAUVIGON RESERVE,0
ROBERT WEIL RIESLING SPATLESE PK,1
MONROSSO TUSCAN RED BLEND ESTATE,0
AVALON RED BLEND,0
MONTERUSTICO ROSSO,0
STELLA ROSA PINK ALUMINUM BTL,4
WITTMAN RIESLING TROCKEN,1
PEAKE RANCH JOHN SEB PINOT NOIR,0
PEAKE RANCH S RITA PINOT NOIR,0
PEAKE RANCH SRA MADRE CHARD,1
GARY FARRELL CHARD OLIVET PK,1
LILA SPARKLING CAN,4
ROBERT WEIL RIESLING TRADITION PK,1
BENZIGER FUME BLANC,1
CH PUECH HAUT ROSE TETE BELIER,2
ADVENTURE SERIES PINOT GRIGO BLUSH,2
ROTH CHARD NATL,1
LOS PINOS RANCH RED COLLAGE,0
KIRKLAND SIG PINOT NOIR CARN TRAY,0
M FRITZ PINOT NOIR CARNEROS,0
VALENTIN BIANCHI CAB NATL,0
SIL OAK CAB ALEX LIBRRY RTL P,0
ANTICA CHARD NAPA VLY NTL,1
COLUMBIA CREST CAB H KROGER,0
COLUMBIA CREST CAB H COSTCO,0
COLUMBIA CREST CAB H TRAY,0
COLUMBIA CREST MERLOT H,0
COLUMBIA CREST MERLOT H COSTCO,0
COLUMBIA CREST MERLOT H TRAY,0
COLUMBIA CREST RESERVE RED BLEND,0
ANDRERO NERO DAVOLA FORRIERO,0
ARNOT ROBERTS TROUT GULCH CHARDONNAY,1
BARBOLINI LAMBRUSCO GRASPAROSSA DI CASTELVETRO,3
BERINGER CABERNET SAUVIGNON FOUNDERS,0
BERINGER CHARDONNAY FOUNDERS,1
BERINGER MERLOT FOUNDERS,0
BROOKS PINOT NOIR JANUS WILLAMETTE VLLY ,0
BROOKS RASTABAN PINOT NOIR ,0
BROOKS RIESLING TETHYS EOLA AMITY ,1
CHATEAU LES TUILERIES BLANC,1
CHATEAU ROBIN SAINT DENIS BLANC ,1
DOM ANNE SEBASTIEN BIDAULT GEVREY CHAMBERTIN,0
DOM BERNARD DEFAIX CHABLIS VIEILLES VIGNES ,1
HOGWASH ROSE,2
INGLENOOK ESTATE CABERNET SAUVIGNON,0
JEAN CLAUDE BESSIN CHABLIS VALMUR GRAN CRU ,1
LA SUFFRENE BANDOL ROSE,2
LAUREL GLEN CABERNET SAUVIGNON VERTICAL   ,4
LEWIS RESERVE CABERNET SAUVIGNON ,0
LOS PINOS COLLAGE MERITAGE,0
MAJORS HILL CABERNET SAUVIGNON,0
MANUEL OLIVIER GEVREY CHAMBERTIN,0
MIA MOSCATO SPARKLING,3
PIPER HEIDSIECK BRUT NV,3
RHYS ANDERSON VALLEY PINOT NOIR ,0
RIVERS MARIE SUMMA OLD VINE PINOT NOIR ,0
ROBERT FOLEY PINOT NOIR HUDSON ,0
ROCO BRUT,3
SWITCHBACK MERLOT ,0
TERLANO PINOT GRIGIO ALTO ADIGE DOC ,1
VICE VERSA CABERNET SAUVIGNON,0
WHITE QUEEN CHARDONNAY ,1
FRANZIA ROSE VINTNER SELECT,2
CAPERITIF GRND QUINQUINA,4
BELLENE SAV BEAUNE BL LB,0
BISCAYE BAIE SAUV BL,1
PHELPS PINOT NOIR FREESTONE NL NTL,0
SHANIA SANGRIA,4
SLOW PRESS SAUVIGNON BLANC,1
BLACK INK ROSE,2
FLEUR ROSE,2
YEALANDS WHITE BLEND,1
CLARENDELLE ROUGE MEDOC CD,0
CLARENDELLE ROUGE ST EMIL CD,0
AMICI CAB MISSOURI HOPPER,0
AMICI CHARD CHARLES HEINTZ,1
AMICI PINOT NOIR RSV,0
BOLLICINI SANGRIA RED,4
OLIVIER RIVIERE WHITE MIRANDA P,1
HI PROSECCO EXTRA DRY,3
THREE PINES BLACK GRANITE,0
THREE PINES CARDINAL RED,0
THREE PINES CHARD,1
DOM NOBLAIE CHINON GOUTTE ROSE,2
FIESTA VINEYARD MALBEC,0
STEAK HOUSE CABERNET SAUVIGNON,0
HOUSE WINE CHARDONNAY,1
HOUSE WINE RIESLING,1
HOUSE WINE RED,0
BG MARGAUX,0
BG MERLOT RESERVE,0
BG SAUVIGNON BLANC,1
BG SPARKLING ROSE,3
AMICI CAB OAKVILLE,0
AMICI ROSE,2
RIUNITE SANGRIA,4
OZ CAB SAUV,0
FINCA FLICHMAN MALBEC CABALLERO,0
EOS CABERNET SAUVIGNON OL,0
M CAB PK,0
HESS LION TAMER RED NAPA,0
MEMBERS MARK PROSECCO,3
MEMBERS MARK SANGRIA,4
GALIA RED PK,0
MONTELENA P SIRAH,0
HG CABERNET SAUVIGNON,0
ARBOR MIST ARBORITA PINE COCO,4
ARBOR MIST ARBORITA STRAWBERRY MARGARITA,4
VINTAGE CRUSH CAB PK,0
VINTAGE CRUSH CHARD PK,1
VINTAGE CRUSH MOSCATO PK,1
DELECTUS BEAR CROSSING CABERNET SAUVIGNON,0
DELECTUS BOULDER FALLS CABERNET SAUVIGNON,0
DELECTUS ELISABETH PETITE SIRAH,0
DELECTUS FRENCH WEDDING CABERNET SAUVIGNON,0
DELECTUS KNGHT VLY CAB FRNC,0
VINTAGE CRUSH CABERNET SAUVIGNON,0
VINTAGE CRUSH CHARD,1
VINTAGE CRUSH CHARD  PK,1
VINTAGE CRUSH MERLOT,0
VINTAGE CRUSH MOSCATO,1
VINTAGE CRUSH P GRIGIO,1
VINTAGE CRUSH P GRIGIO PK,1
VINTAGE CRUSH PINK MOSCATO PK,2
VINTAGE CRUSH WHT ZIN  PK,2
CAVE DE ROQ LA GRANGE DES COMB,0
RUFFINO DUCALE ORO CHIANTI CLASSICO,0
CLOS DU VAL CHARDONNAY CARN EST,1
CLOS DU VAL PINOT NOIR CARN EST,0
RUFFINO CHIANTI RESERVE,0
FREEMARK ABBEY SAUVIGNON BLANC,1
GRAN MORAINE ROSE,2
JEAN LUC COLOMBO COLLINES DE LAURIE,0
LUCIEN MOINE CHAMB HAUTS DOIX,0
ROTEM MOUNIR ARIOSO GRENACHE,0
ROTEM MOUNIR MAGIS GRENACHE,0
ROTEM MOUNIR SAOUMA GRENACHE,0
MORCA GARNACHA PK,0
CA DEL BOSCO PRESTIGE ROSE,2
GODINA GARNACHA,0
CROFT QUINTA ROEDA,4
QUINTA NOVAL PORTO,4
QUINTA NOVAL SIVAL,4
LA CHABLISIENNE PIERRE CHABLIS,1
R STRONG CAB BROTHERS NL NTL,0
RODNEY STRONG MALBEC,0
 HANDS CAB KEG,0
CALVET BRUT ROSE SPARKLING,3
SAN SIMEON STORMWATCH RD BL,1
UNPARALLELED RIOJA,0
SILVER PALM SAUVIGNON BLANC,1
GREAT OREGON WINE PINOT GRIS,1
GREAT OREGON WINE PINOT NOIR  PK,0
SEVEN HILLS ROSE CLPK,2
STELLA ROSA BLACK PATRIOTIC,4
M CHAPOUTIER ROSE COTE,2
COPA DI VINO CABERNET SAUVIGNON,0
EXQUISITE COLLECTION ROSE PROVENCE,2
DARIOUSH CAB PK HEB NVVA,0
SIMONSIG CHENIN BLANC COSTCO,1
JOEL GOTT PINOT NOIR SANTA BARBARA,0
PICCINI CHIANTI CLASSICO,0
CONDE DE LOS ANDES TEMPRANILLO,0
JUAN GIL ROSE,2
CHATEAU TROCARD BORDEAUX SUPERIEUR,0
MARCHESI DI GRESY MOSCATO D ASTI LA SERRA,1
FAT MONK RIESLING,1
JANASSE COTE DU RHONE VILLAGE,0
INGLENOOK BURGUNDY,0
PIERRE CHAVIN VILLA FRANCEANE CUVEE RESERVE TEMPRANILLO CABERNET SAUVIGNON,0
TERRAZAS DE LOS ANDES CHARDONNAY,1
BV CE MERLOT,0
C T CELLARS FRONT PORCH MERLOT NAPA VALLEY,0
CASTELLO BANFI STILLNOVO GOVERNO,0
LOLAILO SANGRIA WHITE,4
LADERA CAB NAPA ESTATE,0
IMPECCABLE ROSE BRUT,3
NINE HATS CABERNET SAUVIGNON,0
FONTANAFREDDA EBBIO LANGHE,0
TEMPUS TWO CHARDONNAY,1
CHATEAU HAUT BRION,0
RUTHERFORD RANCH CHARD RSV PK,1
BROKEN ARROW CABERNET SAUVIGNON,0
BROKEN ARROW CHARD,1
JOEL GOTT CABERNET SAUVIGNON,0
CUPCAKE RED SPARKLING,3
CUPCAKE ROSE,2
 MALBEC,0
CAN RAFOLS CAUS RED TERRAPRIMA,0
CAN RAFOLS CAUS WHITE TERRAPRIMA,1
DOMAINE NOBLAIE LES CHIENS,0
CAMERON HUGHES CAB LOT LOD,0
SABOTAGE CAB NAPA,0
LEVATA DELLE VENEZIE PINOT GRIGIO ,1
FACHERO CHARD BOX PK,1
FACHERO MERLOT BOX PK,0
FACHERO RED CRUSH BOX PK,0
FACHERO ROSE CRUSH BOX PK,2
FACHERO WHITE CRUSH BOX PK,1
CUCINA MISTA ROSSO PK,0
LA TI DA RED ,0
LUNARDI PINOT GRIGIO,1
GALLO FAMILY VINEYARDS PINOT NOIR SONOMA,0
GREG NORMAN PINOT GRIGIO,1
I M DEEP ROSE NAPA VALLEY,2
JOEL GOTT CABERNET SAUVIGNON PELKAN RANCH,0
JOEL GOTT ALAKAI RED,0
TRINCHERO SEMILLON MARYS VINEYARD VIN SANTO CALISTOGA NAPA VALLEY,4
MONTEVINA ROSE,2
TDO GSM RED BLEND,0
TDO TEROLDEGO,0
CHARLES AND CHARLES ZINFANDEL,0
FOLIE A DEUX PETITE SYRAH,0
ZIND HUMB PINOT GRIS RNG GRAND CRU,1
GREAT OREGON WINE ROSE,2
CHERRY PIE PINOT NOIR THREE VYD,0
EL TERRANO VERDEJO,1
PREDATOR RED BLND SIX SPOT,0
FANCY PANTS PINOT NOIR,0
MAIN STREET CABERNET SAUVIGNON MERLOT RED BLEND,0
MAIN STREET SAUVIGNON BLANC,1
MAIN STREET SEMILLON,1
MAIN STREET SYRAH,0
MONTEVINA RED BLEND,0
MONTEVINA AGLIANICO,1
TRINITY OAKS RIESLING,1
TRINITY OAKS ZINFANDEL,0
CARMEN GRAN RESERVA PINOT NOIR,0
CARMEN GRAN RESERVA SYRAH,0
CARMEN CLASSIC SAUVIGNON BLANC,1
CARMEN CLASSIC ROSE,2
SYCAMORE LANE ZINFANDEL,0
SEVEN NINETEEN WEST CAB PK,0
SEVEN NINETEEN WEST CHARD PK,1
SEVEN NINETEEN WEST MERLOT PK,0
SEVEN NINETEEN WEST MOSCATO,1
SEVEN NINETEEN WEST RED PK,0
LES COPAINS RED KEG,0
LES COPAINS WHITE KEG,1
HOUSE OF CARDS NAPA RED BLND,0
CARMEN CAB GOLD PK,0
CARMEN CHARD GL UPC,1
FLIP FLOP FIZZY ROSE,3
BAUMARD SAVENNIERES TRIE SP,1
DONA PAULA ESTATE SAUVIGNON BLANC,1
SYCAMORE LANE SAUVIGNON BLANC,1
DONA PAULA SAUVAGE BLANC,3
COPPOLA SOFIA ROSE BRUT MINI,3
COPPOLA SOFIA BRT ROSE MIN  ,3
COPPOLA SOFIA ROSE BRUT,3
JOTO WATARI BUN JUN GIN SAK ,4
TENUTA SASSOREGALE VERMENTINO,1
SILENI CAB NANO PK,0
SILENI CHARD NANO PK,1
DONA PAULA CABERNET SAUVIGNON PAULA,0
DONA PAULA SYRAH PAULA,0
DONA PAULA SAUVIGNON BLANC PAULA,1
DONA PAULA CHARDONNAY PAULA,1
DONA PAULA RED BLEND,0
TRINCHERO NAPA VALLEY CABERNET FRANC,0
TRINCHERO NAPA VALLEY CABERNET SAUVIGNON,0
TRINCHERO NAPA VALLEY MERLOT,0
JOTO YUKI NO BOSHA YAMAHAI JUN,4
PLOW AND PRESS PINOT NOIR ROSE,0
CASTELLO DI BOSSI CHIANTI,0
CHT DYQUEM ,4
BV PINOT GRIGIO COASTAL,1
BAREFOOT BUBBLY PINOT GRIGIO CHAMPAGNE,3
KIEPERSOL PINOT GRIGIO,1
DAVINCI PINOT GRIGIO,1
LITTLE PENGUIN PINOT GRIGIO,1
THE NAKED GRAPE PINOT GRIGIO,1
LUNA PINOT GRIGIO,1
CRAGGY RANGE PINOT NOIR MARTIN,0
JOTO EIKO FU HANKARA SAKE,4
JOTO MABOROSHI JUNMAI GINJO,4
JOTO SHICHI HONYARI JUNMAI,4
JOTO YUKI NO BOSHA YAM JUNMAI,4
CSM CAB NATL,0
CSM CAB IND WELLS RODEO,0
CSM MERLOT CANOE RIDGE NTL,0
CSM RIESLING LATE HARVEST RR? WHITE,4
SILENI ROSE NANO,2
MAGNOLIA GROVE CABERNET SAUVIGNON,0
BV MOSCATO COASTAL,1
NAPA ANGEL CAB AURELIO SEL,0
CSM GEWURZ,1
TAMARI TORRONTES,1
ALICE WHITE MOSCATO,1
KUNSTLER RIESLING HALBTROCKEN,1
LINCOURT PINOT NOIR SANTA BRB,0
MONTES ROSE,2
FOLEY CHARD SANTA RITA ,1
BLEASDALE SHIRAZ BREMERVW,0
BLEASDALE SHIRAZ BRMRVW COSTCO,0
HALTER RANCH GRENACHE,0
K VINTNERS POWERLINE SYRAH,0
JOTO EIKO FUJI BAN RYU PK,4
JOTO JUNMAI GINJO,4
JOTO EIKO NAMA JUNMAI GINJO,4
JOTO SHICHI HONYARI NIGORI,4
TAYLOR FLAD PORT TH TNY ,4
CASTANEDA WHT SANGRIA,4
PIED ATERRE CAB SAUVIGNON,0
PIED ATERRE SAUV BL,1
S SOHNE RELAX BUBBLES,3
CATENA MALBEC PARAJE ALTAMIRA,0
CELLAR BOX CALIF CHARD BIB PK,1
CELLAR BOX CHILE CAB BIB PK,0
CELLAR BOX CALIF MERLOT BIB P,0
CELLAR BOX CALIF P GRIGIO BIB,1
CELLAR BOX CHILE PINOT NOIR BIB P,0
PROXIMITY TWENTY SIX CABERNET SAUVIGNON,0
PROXIMITY TWENTY SIX CHARD,1
FLIP FLOP FIZZY WHITE SANGRIA,3
DOMAINE DE LA VILLA PINOT NOIR,0
DOMAINE DE LA VILLA PINOT NOIR ROSE,2
BOGLE PHANTOM PETITE OVZ,0
BRAVANTE CABERNET SAUVIGNON NAPA,0
CASCINA RADICE BARBERA DASTI DOCG,0
GAR O VIN ANJOU ROUGE,0
GEMSTONE ESTATE RED ,0
GERARD RAPHET CLOS VOUGEOT GRAND CRU CUVEE UNIQUE,0
LIGER BELAIR ECHEZEAUX GRAND CRU ,0
LIGER BELAIR NSG ER GRANDES VIGNES ROUGE ,0
LIGER BELAIR VOSNE ROMANEE ER LES CHAUMES ,0
MAGNIEN GEVREY CHAMBERTIN ER CRU LAVAUX ST JACQUE,0
PHILLIPPE GAVIGNET NUIT ST GEORGE ER CRU LES PRUL,0
REMOISSENET MEURSAULT ER CRU GENEVRIERES ,1
RIOJA BORDON DIAMANTE,1
RUDIUS SYRAH HUDSON VINEYARD,0
SCRIBE CABERNET SAUVIGNON ,0
TRES CORONAS WINE,4
CELLAR FOUR CALIF CHARD PK,1
CELLAR FOUR CALIF MERLOT PK,0
CELLAR FOUR CALIF MOSCATO,1
CELLAR FOUR CALIF PINOT NOIR PK,0
CELLAR FOUR CALIF RED BLND,0
THREE GHOST VINE PINOT NOIR PK,0
WAIKIWI BAY SAUVIGNON BLANC,1
ANDRE STRAWBERRY MOSCATO,3
HI ROSE,3
HI MOSCATO,3
BAREFOOT BUBBLY MOSCATO SPUMANTE,3
ZAZO MOSCATO,1
KIEPERSOL MOSCATO,1
THE NAKED GRAPE MOSCATO,1
GNARLY HEAD LODI ZIN OV,0
GNARLY HEAD LODI AUTH BLK RSV,0
CELLAR CRAFT CABERNET SAUVIGNON,0
CELLAR CRAFT CHARDONNAY,1
CELLAR CRAFT MERLOT,0
CELLAR CRAFT PINOT GRIGIO,1
CELLAR CRAFT PINOT NOIR,0
LUC ALBRECHT GEWURZTRAMINER RS,1
LUC ALBRECHT ROMANUS PINOT GRIS,1
RYDER EST SYRAH,0
TWOMEY MERLOT NVVA,0
C PEGASE CAB NVVA,0
JOS DROUHIN LAFORET PINOT NOIR,0
TAYLOR FLADGATE YEAR,4
CARLETTO RICCO DOLCE,4
COLUMBIA PINOT GRIS,1
BELLE GLOS PINOT NOIR LAS AT RODEO,0
MIGRATION CHARD SPLIT RAIL,1
GIESEN PINOT NOIR SCREW CAP,0
ANGOVE CHARD RED BELLY,1
MASCIARELLI TREBBIANO,1
HIDEYOSHI FLYING PEGASUS,4
CELLAR FOUR CALIF P GRIGIO,1
DONA PAULA RED EST BLK ED COST,0
HYDE CHARDONNAY HYDE VINEYARD,1
MASCIARELLI ROSATO,2
COLORES DEL SOL MALBEC,0
M CHAPOUTIER ROSE COTES,2
KRUPP BRO THE DAMSEL ROSE,2
CHANSON CORTON CHARLEMAGNE,1
TELMO RODRIGUEZ LA SOCIAL,0
CH PALATIO MUSCADET,1
CYT WINEMAKERS LOT RED,0
BOTA BOX NIGHTHAWK BLACK CABERNET SAUVIGNON,0
BOTA BOX SAUVINGON BLANC,1
EARTH WISE VINEYARDS ORGANIC RED BLEND,0
BOOTLEG PREQUEL,0
VINTAGE CRUSH MERLOT PK,0
PONZI PINOT GRIS CLPK,1
MAELI MOSCATO GIALLO,1
OUR DAILY ROSE,2
TRADER JOES MERITAGE RESERVE LOT PASO ROBLES,0
ANDRE EXTRA DRY,3
SANDARA PREMIUM SANGRIA,4
SANDARA RED,0
SANDARA ROSE,2
SANDARA WHITE,1
SANDARA WINE MOJITO,4
DAL FORNO AMAR VERT  ,4
DAL FORNO VALP VERT  ,4
DOM LEFLAIVE AUXEY DURESSES BL,1
DOM LEFLAIVE RULLY ER CRU PK,1
QUILT CABERNET SAUVIGNON RESERVE,0
QUILT CHARDONNAY,1
SURF SWIM CHARD PK CANS,1
CHARLES SMITH BRONCHO MALBEC,0
SCHEID VYDS MERLOT,0
SCHEID VYDS P BLANC,1
SCHEID VYDS PINOT NOIR RSV,0
SILVER OAK RED BLEND,0
TENACITY RED BLEND,0
CASA SANGRIOSO SANGRIA ROSE,4
MAR GO RITA RTD COCKTAIL,4
ROSE ALL DAY GRENACHE ROSE,2
WITHER HILLS ROSE KEG,2
CASA PASSARELLA BRONCO DAO,1
SAINTSBURY CHARD CARN KEG,1
DOMAINE JEAN GRIV RED BURG,0
DOMAINE PIER GELIN PINOT NOIR,0
DOMAINE TOLL BEAUT RED BURG,0
BELL CAB SAUV RSV,0
RUMOURS CAB SAUV PK,0
WHISPERING HILLS MERLOT,0
WHISPERING HILLS PINOT GRIGIO,1
JUVE Y CAMPS BRUT EDICION LIMT,3
BELLA BOLLE PINOT GRIGIO,1
WHISPERING HILLS CABERNET SAUVIGNON,0
WHISPERING HILLS CHARDONNAY,1
WHISPERING HILLS MOSCATO,3
ACHAVAL FER MALBEC MNDZA,0
ACHAVAL FER MALBEC MNDZA NTL,0
AMICI CHARD CALIF KEG TTR,1
AMICI PINOT NOIR CALIF KEG TTR,0
ANGOVE SHIRAZ FAMILY CREST,0
B GIACOSA BARB ASI FALLETTO P,0
BARCELONA CELLER RED BLND,0
BLACK DRESS DIVA RED NL,0
BUTTERNUT PINOT NOIR KEG,0
CHATEAU CLARE RED GRAVES,0
CHERRY TART PINOT NOIR,0
CHIARLO BARBERA DASTI LE ORME,0
CSM CAB ANNIVERSARY,0
CSM CAB THROWBACK LABEL TRY PK,0
CSM CAB THROWBACK TRAY NATL,0
DAVIS BYNUM CHARD RIV WEST,1
DISTRICT PINOT NOIR,0
ELKI SAUVIGNON BLANC KEG GOTHAM PROJ,1
EMPIRE BUILDER CAB FRNC GOTHAM,0
FAIENZA TREBBIANO KEG GOTHAM,1
FONSECA PORT YEAR TAWNY,4
GAZERRA NERO D AVOL KEG GOTHAM,0
GAZERRA P GRIGIO KEG GOTHAM,1
GIESEN RIESLING,1
HARAS SAUVIGNON BLANC PIRQUE A RSV P,1
INGLENOOK EST ZIN PENNINO NL,0
KATAS TEMP KEG GOTHAM PROJECT,0
KIRKLAND PINOT NOIR RR TRAYPACK,0
LABOURE BOURGOGNE PINOT NOIR,0
LAURENT DUFOULEUR CHARD GOTHAM,1
LEONE CASTRIS SAL ROSSO RSV,0
MESSINA HOF MALBEC PRIVATE RSV,0
NAVARRO LOPEZ GRAN RSV OV,0
NORTON CAB NL,0
P JOUET GR BRUT,3
PAC RIM SWEET WHITE FLOWERS,1
PHELPS INSIGNIA PK NTL,0
PHELPS INSIGNIA PK RETAIL,0
SANDEMAN PORT YEAR TNY PK ,4
SANDEMAN PORT YEAR TNY PK ,4
SILVER TOTEM CABERNET SAUVIGNON,0
STELLINA MOSCATO,1
TOSO SPARKLING BRUT,3
TRUTH OR CONSEQUENCES RED GTHM,0
VEZZI BARBERA PIEDMONT GOTHAM,0
WALT ROSE,2
INOPIA BLANC PK,1
ANTICA TERRA ANTIKYTHERA PINOT NOIR,0
APTITUDE CABERNET SAUVIGNON,0
ARBOR CREST CHARDONNAY CONNER LEE VYD,1
ARCO TINTO,0
BARON FUENTE TRADITIONAL BRUT,3
BEDROCK OLD VINE ZINFANDEL,0
BRUNO GIACOSA BAROLO FALLETTO ,0
CHATEAU LAROQUE ,0
CHATEAU VRAI CAILLOU BORDEAUX ROUGE,0
CLOTILDE DAVENNE CREMANT DE BOURGOGNE BRUT,3
CORTON ANDRE SAVIGNY LES BEAUNE ER CRU ,0
CUVEE DARIUS FITOU ,0
CUVELIER LOS ANDES COLECCION CABERNET SAUVIGNON,0
DOMAINE DE L ECU CLASSIC MUSCADET,1
DOMAINE DE TAMARY COTE DE PROVENCE ROSE,2
DOMAINE GENOT BOULANGER CHAMBOLLE MUSIGNY ,0
DOMAINE SANTA DUC COTES DU RHONE LES QUARTE TERRES,0
DOMAINE SANTA DUC GIGONDAS AUX LIEUX DITS ,0
DUE MARI ORVIETO CLASSICO,1
FAURY SAINT JOSEPH ROUGE,0
FRANK FAMILY CABERNET SAUVIGNON NAPA,0
GABBIANO CHIANTI CLASSICO RISERVA,0
GOOSE SHIRAZ,0
GUADALMARE MAREMMA,0
IXSIR ALTITUDES ROSE,2
LAHERTE FRERES BLANC DE BLANC NV,3
LES HERITIERS DU COMTE LAFON MACON CHARDONNAY ,1
LEVERT FRERES BOURGOGNE CHARDONNAY ,1
LEVERT FRERES BOURGOGNE PINOT NOIR ,0
LIEU DIT ROSE OF PINOT NOIR,2
MAJORS HILL SAUVIGNON BLANC,1
MARECHAL VOUVRAY,1
MONTE BERNARDI CHIANTI CLASSICO FIASCO,0
NIKOLAIHOF GRUNER VELTLINER HEFEABZUG,1
NXNW CABERNET SAUVIGNON COLUMBIA VLLY,0
OLIVER SAVARY BOURGOGNE ROUGE EPINEUIL,0
SAVINO PROSECCO,3
SEBASTIEN RIFFAULT SANCERRE QUARTERONS,1
SOJOURN CABERNET SAUVIGNON OAKVILLE NAPA VALLEY,0
ST REGINALD PARISH MARIGNY CARBONIC PINOT GRIS,1
VERINO MOSCOFILERO TIRPOURO ,1
SOME WINE CABERNET SAUVIGNON,0
ODFJELL ORZADA CABERNET SAUVIGNON,0
ODFJELL ORZADA MALBEC,0
CAPTURE INNOVANT,0
LIEUBEAU CABERNET FRANC,0
DAVIS BYNUM CHARD RV WS RODEO,1
HESS THE LIONESS NAPA VALLEY CHARDONNAY,1
INOPIA ROUGE PK,0
